web-scraper-order;web-scraper-start-url;articles_links;articles_links-href;type_chaussure;prix;adress;url_image
1751405496-84;https://sn.coinafrique.com/categorie/chaussures-homme?page=15;Baskets Dior homme;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-dior-homme-4779998;Chaussures Homme;Prix sur demande;Mermoz-Sacré Coeur, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4779998_uploaded_image1_1717548690.jpg""); width: 508px;"
1751405511-85;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4729763;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4729763_uploaded_image1_1715037943.jpg""); width: 484px;"
1751405515-86;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4729759;Chaussures Homme;18 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4729759_uploaded_image1_1715037871.jpg""); width: 484px;"
1751405522-87;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4729785;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4729785_uploaded_image2_1715038803.jpeg""); width: 484px;"
1751405527-88;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4781479;Chaussures Homme;Prix sur demande;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4781479_uploaded_image1_1717609712.jpg""); width: 577px;"
1751405575-89;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Sandales hommes;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-hommes-4781983;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4781983_uploaded_image2_1717636842.jpeg""); width: 539px;"
1751405578-90;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Mocassins homme;https://sn.coinafrique.com/annonce/chaussures-homme/mocassins-homme-4781987;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4781987_uploaded_image2_1717637179.jpeg""); width: 539px;"
1751405580-91;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Baskets Jordan 5;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-5-4781999;Chaussures Homme;55 000 CFA;Sicap Liberté, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4781999_uploaded_image1_1717640663.jpg""); width: 432px;"
1751405587-92;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4782385;Chaussures Homme;20 000 CFA;Medina, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4782385_uploaded_image2_1717668253.jpeg""); width: 604px;"
1751405593-93;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4783261;Chaussures Homme;Prix sur demande;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4783261_uploaded_image2_1717700416.jpeg""); width: 577px;"
1751405601-94;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4783288;Chaussures Homme;Prix sur demande;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4783288_uploaded_image2_1717701554.jpeg""); width: 577px;"
1751405612-95;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Babouches homme;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-4783530;Chaussures Homme;123 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4783530_uploaded_image2_1717713559.jpeg""); width: 551px;"
1751405630-96;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4783660;Chaussures Homme;Prix sur demande;Diamalaye 1, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4783660_uploaded_image1_1717720616.jpg""); width: 577px;"
1751405644-97;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Sandales Prada;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-prada-4784803;Chaussures Homme;17 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4784803_uploaded_image2_1717772969.jpeg""); width: 605px;"
1751405648-98;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4785108;Chaussures Homme;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4785108_uploaded_image1_1717785645.jpg""); width: 533px;"
1751405653-99;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4735524;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4735524_uploaded_image2_1715293886.jpeg""); width: 484px;"
1751405659-100;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures Wallabess;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-wallabess-4735545;Chaussures Homme;16 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4735545_uploaded_image1_1715294451.jpg""); width: 484px;"
1751405666-101;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures hommes;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-hommes-4786127;Chaussures Homme;Prix sur demande;Yoff, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4786127_uploaded_image2_1717845738.jpeg""); width: 646px;"
1751405676-102;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures Temberland;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-temberland-4786536;Chaussures Homme;35 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4786536_uploaded_image2_1717865998.jpeg""); width: 643px;"
1751405682-103;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-4786541;Chaussures Homme;20 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4786541_uploaded_image1_1717866111.jpg""); width: 643px;"
1751405687-104;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-4786544;Chaussures Homme;19 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4786544_uploaded_image2_1717866247.jpeg""); width: 643px;"
1751405692-105;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures orthopédiques;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopediques-4787391;Chaussures Homme;12 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/4787391_uploaded_image1_1717942666.jpg""); width: 551px;"
1751405698-106;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Sandales orthopédique;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-orthopedique-4787396;Chaussures Homme;12 000 CFA;Keur Massar, Sénégal;"background-image: url(""https://images.coinafrique.com/4787396_uploaded_image1_1717942845.jpg""); width: 551px;"
1751405731-107;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4741537;Chaussures Homme;8 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4741537_uploaded_image2_1715619488.jpeg""); width: 465px;"
1751405734-108;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4741646;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4741646_uploaded_image1_1715624730.jpg""); width: 465px;"
1751405739-109;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Babouches marocain;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-marocain-4787832;Chaussures Homme;10 000 CFA;Dieuppeul-Derklé, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4787832_uploaded_image1_1717966010.jpg""); width: 438px;"
1751405745-110;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Baskets Nike Air Max DN;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-air-max-dn-4790725;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4790725_uploaded_image1_1718120922.jpg""); width: 547px;"
1751405750-111;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Baskets Nocta hot step 2 2024;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nocta-hot-step-2-2024-4790737;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4790737_uploaded_image1_1718121147.jpg""); width: 547px;"
1751405756-112;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Baskets Nike Travis Scott 2024;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-travis-scott-2024-4790760;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4790760_uploaded_image2_1718121587.jpeg""); width: 547px;"
1751405761-113;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4741893;Chaussures Homme;13 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4741893_uploaded_image1_1715635193.jpg""); width: 484px;"
1751405768-114;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4741886;Chaussures Homme;13 500 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4741886_uploaded_image2_1715634828.jpeg""); width: 484px;"
1751405775-115;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Mbarakis marocaines;https://sn.coinafrique.com/annonce/chaussures-homme/mbarakis-marocaines-4791974;Chaussures Homme;10 000 CFA;Thies, Sénégal;"background-image: url(""https://images.coinafrique.com/4791974_uploaded_image2_1718189436.jpeg""); width: 534px;"
1751405780-116;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures Nike air Max TM;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-air-max-tm-4792399;Chaussures Homme;Prix sur demande;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4792399_uploaded_image1_1718202325.jpg""); width: 547px;"
1751405788-117;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4793537;Chaussures Homme;20 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4793537_uploaded_image2_1718271447.jpeg""); width: 612px;"
1751405808-118;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4793599;Chaussures Homme;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4793599_uploaded_image2_1718273056.jpeg""); width: 507px;"
1751405813-119;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Sandales homme;https://sn.coinafrique.com/annonce/chaussures-homme/sandales-homme-4793606;Chaussures Homme;6 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4793606_uploaded_image2_1718273230.jpeg""); width: 507px;"
1751405821-120;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures de ville;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-de-ville-4793610;Chaussures Homme;20 000 CFA;Colobane, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4793610_uploaded_image2_1718273534.jpeg""); width: 507px;"
1751405833-121;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Baskets Off white office;https://sn.coinafrique.com/annonce/chaussures-homme/baskets-off-white-office-4793755;Chaussures Homme;18 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4793755_uploaded_image2_1718277831.jpeg""); width: 424px;"
1751405841-122;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures Timberland;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-timberland-4793763;Chaussures Homme;18 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4793763_uploaded_image2_1718277991.jpeg""); width: 424px;"
1751405850-123;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Babouches homme;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-homme-4794171;Chaussures Homme;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4794171_uploaded_image2_1718289849.jpeg""); width: 449px;"
1751405857-124;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4745469;Chaussures Homme;25 000 CFA;Dakar Plateau, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4745469_uploaded_image2_1715792685.jpeg""); width: 484px;"
1751405869-125;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures orthopédique en cuir;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-orthopedique-en-cuir-4794855;Chaussures Homme;Prix sur demande;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4794855_uploaded_image2_1718323599.jpeg""); width: 496px;"
1751405875-126;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4795078;Chaussures Homme;17 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4795078_uploaded_image1_1718354466.jpg""); width: 536px;"
1751405884-127;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4795093;Chaussures Homme;20 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4795093_uploaded_image2_1718354832.jpeg""); width: 536px;"
1751405888-128;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4795095;Chaussures Homme;19 000 CFA;Guediawaye, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4795095_uploaded_image1_1718354941.jpg""); width: 536px;"
1751405911-129;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures en cuir Lacoste;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-en-cuir-lacoste-4795174;Chaussures Homme;17 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4795174_uploaded_image2_1718358622.jpeg""); width: 566px;"
1751405914-130;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Babouches;https://sn.coinafrique.com/annonce/chaussures-homme/babouches-4796717;Chaussures Homme;10 000 CFA;Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4796717_uploaded_image1_1718462652.jpg""); width: 389px;"
1751405918-131;https://sn.coinafrique.com/categorie/chaussures-homme?page=14;Chaussures homme;https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-homme-4796829;Chaussures Homme;10 000 CFA;Hann Bel-Air, Dakar, Sénégal;"background-image: url(""https://images.coinafrique.com/4796829_uploaded_image1_1718468698.jpg""); width: 596px;"
